STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931015,88, , ,0,2400,77, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931016,82, , ,0,2400,71, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931017,89, , ,0,2400,73, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931018,90, , ,0,2400,74, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931019,87, , ,0,2400,77, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931020,87, , ,0,2400,78, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931021,88, , ,0,2400,78, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931022,86, , ,0,2400,77, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931023,87, , ,0,2400,76, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931024,86, , ,0,2400,74, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931025,88, , ,0,2400,73, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931026,88, , ,0,2400,74, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931027,86, , ,0,2400,73, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931028,88, , ,0,2400,73, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931029,88, , ,0,2400,72, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931030,90, , ,0,2400,80, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931031,83, , ,0,2400,61, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931101,69, , ,0,2400,52, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931102,78, , ,0,2400,54, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931103,83, , ,0,2400,70, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931104,84, , ,0,2400,66, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931105,86, , ,0,2400,70, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931106,87, , ,0,2400,69, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931107,84, , ,0,2400,71, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931108,83, , ,0,2400,70, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931109,85, , ,0,2400,75, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931110,87, , ,0,2400,72, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931111,83, , ,0,2400,69, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931112,83, , ,0,2400,74, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931113,86, , ,0,2400,76, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931114,85, , ,0,2400,77, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931115,86, , ,0,2400,76, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931116,84, , ,0,2400,75, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931117,85, , ,0,2400,75, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931118,86, , ,0,2400,75, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931119,87, , ,0,2400,72, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931120,85, , ,0,2400,70, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931121,83, , ,0,2400,68, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931122,83, , ,0,2400,71, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931123,86, , ,0,2400,70, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931124,73, , ,0,2400,67, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931125,82, , ,0,2400,68, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931126,85, , ,0,2400,70, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931127,85, , ,0,2400,70, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931128,74, , ,0,2400,63, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931129,76, , ,0,2400,57, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931130,79, , ,0,2400,59, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931201,81, , ,0,2400,71, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931202,80, , ,0,2400,72, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931203,82, , ,0,2400,67, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931204,84, , ,0,2400,66, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931205,83, , ,0,2400,67, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931206,78, , ,0,2400,57, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931207,80, , ,0,2400,63, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931208,81, , ,0,2400,64, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931209,79, , ,0,2400,63, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931210,82, , ,0,2400,64, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931211,78, , ,0,2400,58, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931212,68, , ,0,2400,47, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931213,75, , ,0,2400,52, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931214,81, , ,0,2400,62, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931215,75, , ,0,2400,60, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931216,67, , ,0,2400,51, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931217,76, , ,0,2400,51, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931218,80, , ,0,2400,60, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931219,80, , ,0,2400,63, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931220,80, , ,0,2400,65, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931221,83, , ,0,2400,61, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931222,78, , ,0,2400,53, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931223,84, , ,0,2400,59, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931224,78, , ,0,2400,56, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931225,65, , ,0,2400,52, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931226,66, , ,0,2400,48, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931227,74, , ,0,2400,52, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931228,77, , ,0,2400,62, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931229,83, , ,0,2400,67, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931230,80, , ,0,2400,64, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19931231,78, , ,0,2400,58, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940101,81, , ,0,2400,71, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940102,82, , ,0,2400,73, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940103,73, , ,0,2400,67, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940104,72, , ,0,2400,58, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940105,64, , ,0,2400,51, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940106,74, , ,0,2400,50, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940107,80, , ,0,2400,66, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940108,78, , ,0,2400,63, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940109,65, , ,0,2400,56, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940110,76, , ,0,2400,64, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940111,74, , ,0,2400,68, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940112,83, , ,0,2400,70, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940113,82, , ,0,2400,62, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940114,66, , ,0,2400,52, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940115,71, , ,0,2400,51, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940116,73, , ,0,2400,54, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940117,77, , ,0,2400,67, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940118,77, , ,0,2400,60, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940119,71, , ,0,2400,57, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940120,75, , ,0,2400,65, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940121,75, , ,0,2400,60, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940122,74, , ,0,2400,57, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940123,74, , ,0,2400,58, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940124,77, , ,0,2400,61, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940125,79, , ,0,2400,63, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940126,78, , ,0,2400,63, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940127,79, , ,0,2400,72, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940128,81, , ,0,2400,74, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940129,83, , ,0,2400,72, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940130,85, , ,0,2400,73, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940131,76, , ,0,2400,65, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940201,67, , ,0,2400,57, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940202,60, , ,0,2400,52, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940203,70, , ,0,2400,54, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940204,78, , ,0,2400,68, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940205,80, , ,0,2400,65, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940206,81, , ,0,2400,64, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940207,82, , ,0,2400,66, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940208,81, , ,0,2400,68, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940209,83, , ,0,2400,73, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940210,83, , ,0,2400,73, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940211,84, , ,0,2400,75, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940212,86, , ,0,2400,71, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940213,84, , ,0,2400,68, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940214,76, , ,0,2400,67, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940215,78, , ,0,2400,68, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940216,78, , ,0,2400,67, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940217,72, , ,0,2400,65, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940218,75, , ,0,2400,67, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940219,79, , ,0,2400,70, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940220,82, , ,0,2400,69, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940221,83, , ,0,2400,68, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940222,81, , ,0,2400,69, , ,0,2400
GHCND:USW00012839,MIAMI INTERNATIONAL AIRPORT FL US,3.7,25.8,-80.3,19940223,83, , ,0,2400,72, , ,0,2400
