STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920902,80, , ,0,2400,55, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920903,78, , ,0,2400,69, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920904,83, , ,0,2400,69, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920905,84, , ,0,2400,65, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920906,81, , ,0,2400,70, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920907,87, , ,0,2400,66, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920908,82, , ,0,2400,70, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920909,85, , ,0,2400,65, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920910,82, , ,0,2400,62, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920911,67, , ,0,2400,50, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920912,77, , ,0,2400,52, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920913,79, , ,0,2400,54, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920914,81, , ,0,2400,62, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920915,84, , ,0,2400,60, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920916,82, , ,0,2400,62, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920917,80, , ,0,2400,65, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920918,74, , ,0,2400,65, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920919,70, , ,0,2400,54, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920920,78, , ,0,2400,48, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920921,83, , ,0,2400,65, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920922,73, , ,0,2400,55, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920923,61, , ,0,2400,46, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920924,66, , ,0,2400,41, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920925,64, , ,0,2400,44, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920926,81, , ,0,2400,56, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920927,73, , ,0,2400,56, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920928,72, , ,0,2400,49, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920929,58, , ,0,2400,44, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19920930,56, , ,0,2400,40, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921001,64, , ,0,2400,39, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921002,70, , ,0,2400,44, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921003,74, , ,0,2400,48, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921004,64, , ,0,2400,52, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921005,63, , ,0,2400,41, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921006,67, , ,0,2400,41, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921007,40, ,I,0,2400,74, ,I,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921008,74, , ,0,2400,44, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921009,68, , ,0,2400,51, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921010,71, , ,0,2400,47, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921011,61, , ,0,2400,51, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921012,62, , ,0,2400,48, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921013,63, , ,0,2400,43, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921014,76, , ,0,2400,43, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921015,77, , ,0,2400,55, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921016,66, , ,0,2400,44, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921017,51, , ,0,2400,38, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921018,47, , ,0,2400,34, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921019,41, , ,0,2400,31, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921020,46, , ,0,2400,28, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921021,54, , ,0,2400,42, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921022,63, , ,0,2400,35, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921023,72, , ,0,2400,36, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921024,64, , ,0,2400,47, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921025,54, , ,0,2400,38, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921026,67, , ,0,2400,33, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921027,63, , ,0,2400,38, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921028,65, , ,0,2400,35, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921029,62, , ,0,2400,43, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921030,48, , ,0,2400,44, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921031,50, , ,0,2400,43, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921101,47, , ,0,2400,41, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921102,60, , ,0,2400,44, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921103,70, , ,0,2400,46, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921104,70, , ,0,2400,41, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921105,41, , ,0,2400,34, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921106,40, , ,0,2400,35, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921107,43, , ,0,2400,34, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921108,45, , ,0,2400,32, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921109,51, , ,0,2400,29, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921110,60, , ,0,2400,42, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921111,55, , ,0,2400,49, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921112,69, , ,0,2400,44, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921113,45, , ,0,2400,32, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921114,36, , ,0,2400,28, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921115,34, , ,0,2400,27, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921116,40, , ,0,2400,23, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921117,52, , ,0,2400,38, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921118,49, , ,0,2400,41, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921119,47, , ,0,2400,40, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921120,55, , ,0,2400,38, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921121,59, , ,0,2400,44, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921122,64, , ,0,2400,56, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921123,64, , ,0,2400,48, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921124,55, , ,0,2400,47, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921125,56, , ,0,2400,48, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921126,55, , ,0,2400,40, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921127,42, , ,0,2400,37, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921128,41, , ,0,2400,35, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921129,36, , ,0,2400,30, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921130,42, , ,0,2400,28, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921201,38, , ,0,2400,34, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921202,38, , ,0,2400,33, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921203,35, , ,0,2400,30, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921204,42, , ,0,2400,29, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921205,34, , ,0,2400,23, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921206,28, , ,0,2400,20, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921207,33, , ,0,2400,27, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921208,33, , ,0,2400,29, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921209,39, , ,0,2400,27, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921210,37, , ,0,2400,30, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921211,36, , ,0,2400,32, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921212,40, , ,0,2400,32, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921213,41, , ,0,2400,30, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921214,50, , ,0,2400,29, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921215,47, , ,0,2400,29, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921216,50, , ,0,2400,37, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921217,45, , ,0,2400,36, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921218,39, , ,0,2400,33, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921219,52, , ,0,2400,32, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921220,50, , ,0,2400,28, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921221,43, , ,0,2400,24, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921222,46, , ,0,2400,34, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921223,46, , ,0,2400,35, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921224,39, , ,0,2400,17, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921225,36, , ,0,2400,17, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921226,30, , ,0,2400,17, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921227,39, , ,0,2400,16, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921228,44, , ,0,2400,30, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921229,48, , ,0,2400,40, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921230,62, , ,0,2400,47, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19921231,62, , ,0,2400,39, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930101,39, , ,0,2400,27, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930102,36, , ,0,2400,25, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930103,55, , ,0,2400,34, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930104,67, , ,0,2400,54, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930105,60, , ,0,2400,36, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930106,40, , ,0,2400,33, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930107,45, , ,0,2400,30, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930108,39, , ,0,2400,34, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930109,34, , ,0,2400,27, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930110,37, , ,0,2400,29, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930111,41, , ,0,2400,37, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930112,45, , ,0,2400,38, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930113,54, , ,0,2400,33, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930114,33, , ,0,2400,30, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930115,33, , ,0,2400,29, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930116,34, , ,0,2400,29, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930117,37, , ,0,2400,29, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930118,30, , ,0,2400,22, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930119,37, , ,0,2400,19, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930120,46, , ,0,2400,19, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930121,45, , ,0,2400,28, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930122,45, , ,0,2400,36, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930123,48, , ,0,2400,35, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930124,48, , ,0,2400,30, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930125,32, , ,0,2400,25, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930126,40, , ,0,2400,20, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930127,36, , ,0,2400,30, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930128,50, , ,0,2400,29, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930129,44, , ,0,2400,22, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930130,39, , ,0,2400,20, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930131,47, , ,0,2400,34, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930201,42, , ,0,2400,14, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930202,33, , ,0,2400,12, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930203,47, , ,0,2400,24, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930204,45, , ,0,2400,30, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930205,53, , ,0,2400,26, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930206,41, , ,0,2400,24, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930207,53, , ,0,2400,19, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930208,36, , ,0,2400,28, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930209,51, , ,0,2400,22, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930210,63, , ,0,2400,31, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930211,46, , ,0,2400,34, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930212,40, , ,0,2400,33, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930213,34, , ,0,2400,26, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930214,33, , ,0,2400,26, , ,0,2400
GHCND:USC00366986,PIT CARNEGIE SCIENCE PA US,246.9,40.45,-80.01667,19930215,34, , ,0,2400,27, , ,0,2400
